Time,nz-c1.S,nz-c1.E,nz-c1.P,nz-c1.Iu,nz-c1.Ic,nz-c1.Ru,nz-c1.Rc,nz-c1.D,nz-c1.cases,nz-c1.Level
12.500000,4819611.248382,274.541029,79.334069,637.805319,490.676973,787.580245,340.420041,11.393942,834.535601,4.000000
12.600000,4819607.705404,271.261216,78.276024,632.977824,492.117187,793.870868,345.284853,11.506623,840.889766,4.000000
12.700000,4819604.173567,268.051389,77.241489,628.142328,493.494991,800.113658,350.163616,11.618962,847.195614,4.000000
12.800000,4819600.653073,264.909617,76.229869,623.301285,494.810940,806.308547,355.055716,11.730952,853.453078,4.000000
12.900000,4819597.144117,261.834029,75.240580,618.457048,496.065605,812.455492,359.960543,11.842586,859.662113,4.000000
13.000000,4819593.646886,258.822805,74.273048,613.611861,497.259575,818.554473,364.877494,11.953858,865.822700,4.000000
13.100000,4819590.161556,255.874183,73.326714,608.767870,498.393456,824.605491,369.805969,12.064762,871.934839,4.000000
13.200000,4819586.688298,252.986447,72.401027,603.927123,499.467867,830.608567,374.745379,12.175292,877.998552,4.000000
13.300000,4819583.227272,250.157937,71.495453,599.091574,500.483443,836.563744,379.695136,12.285443,884.013883,4.000000
13.400000,4819579.778632,247.387037,70.609465,594.263085,501.440829,842.471082,384.654661,12.395210,889.980891,4.000000
13.500000,4819576.342524,244.672180,69.742552,589.443432,502.340684,848.330660,389.623382,12.504586,895.899656,4.000000
13.600000,4819572.919088,242.011845,68.894213,584.634302,503.183677,854.142573,394.600733,12.613569,901.770276,4.000000
13.700000,4819569.508456,239.404555,68.063960,579.837303,503.970486,859.906934,399.586153,12.722152,907.592863,4.000000
13.800000,4819566.110753,236.848877,67.251316,575.053961,504.701799,865.623871,404.579090,12.830333,913.367546,4.000000
13.900000,4819562.726097,234.343419,66.455816,570.285728,505.378311,871.293525,409.578998,12.938106,919.094470,4.000000
14.000000,4819559.354601,231.886831,65.677008,565.533977,506.000724,876.916054,414.585338,13.045469,924.773792,4.000000
14.100000,4819555.996371,229.477799,64.914448,560.800015,506.569747,882.491626,419.597577,13.152416,930.405683,4.000000
14.200000,4819552.651508,227.115052,64.167708,556.085077,507.086095,888.020425,424.615191,13.258946,935.990328,4.000000
14.300000,4819549.320105,224.797352,63.436367,551.390330,507.550486,893.502643,429.637662,13.365054,941.527923,4.000000
14.400000,4819546.002252,222.523500,62.720018,546.716882,507.963646,898.938487,434.664478,13.470737,947.018674,4.000000
14.500000,4819542.698033,220.292330,62.018262,542.065773,508.326299,904.328173,439.695137,13.575993,952.462801,4.000000
14.600000,4819539.407525,218.102712,61.330713,537.437988,508.639176,909.671926,444.729141,13.680819,957.860531,4.000000
14.700000,4819536.130802,215.953547,60.656993,532.834453,508.903010,914.969982,449.766002,13.785212,963.212103,4.000000
14.800000,4819532.867931,213.843768,59.996736,528.256038,509.118533,920.222586,454.805238,13.889170,968.517763,4.000000
14.900000,4819529.618977,211.772340,59.349586,523.703563,509.286481,925.429989,459.846373,13.992691,973.777767,4.000000
15.000000,4819526.383998,209.738259,58.715194,519.177793,509.407588,930.592454,464.888941,14.095772,978.992377,4.000000
15.100000,4819523.163050,207.740548,58.093225,514.679447,509.482591,935.710247,469.932481,14.198411,984.161865,4.000000
15.200000,4819519.956181,205.778259,57.483348,510.209195,509.512224,940.783643,474.976541,14.300608,989.286508,4.000000
15.300000,4819516.763438,203.850473,56.885245,505.767663,509.497221,945.812925,480.020675,14.402360,994.366591,4.000000
15.400000,4819513.584864,201.956295,56.298606,501.355432,509.438316,950.798378,485.064445,14.503665,999.402402,4.000000
15.500000,4819510.420495,200.094858,55.723128,496.973041,509.336239,955.740296,490.107420,14.604522,1004.394238,4.000000
15.600000,4819507.270368,198.265320,55.158518,492.620992,509.191719,960.638977,495.149175,14.704931,1009.342401,4.000000
15.700000,4819504.134512,196.466863,54.604491,488.299745,509.005483,965.494723,500.189294,14.804889,1014.247195,4.000000
15.800000,4819501.012955,194.698692,54.060769,484.009724,508.778255,970.307841,505.227369,14.904396,1019.108930,4.000000
15.900000,4819497.905720,192.960036,53.527083,479.751317,508.510755,975.078643,510.262995,15.003451,1023.927922,4.000000
16.000000,4819494.812829,191.250146,53.003170,475.524880,508.203700,979.807443,515.295780,15.102053,1028.704487,4.000000
16.100000,4819491.734298,189.568293,52.488777,471.330735,507.857804,984.494559,520.325333,15.200201,1033.438948,4.000000
16.200000,4819488.670143,187.913772,51.983656,467.169172,507.473776,989.140312,525.351274,15.297895,1038.131629,4.000000
16.300000,4819485.620374,186.285896,51.487565,463.040453,507.052320,993.745027,530.373230,15.395134,1042.782856,4.000000
16.400000,4819482.585000,184.683999,51.000273,458.944809,506.594138,998.309029,535.390833,15.491918,1047.392959,4.000000
16.500000,4819479.564028,183.107434,50.521550,454.882446,506.099925,1002.832648,540.403722,15.588246,1051.962271,4.000000
16.600000,4819476.557460,181.555571,50.051178,450.853542,505.570371,1007.316213,545.411545,15.684119,1056.491124,4.000000
16.700000,4819473.565297,180.027800,49.588942,446.858251,505.006163,1011.760056,550.413955,15.779535,1060.979855,4.000000
16.800000,4819470.587538,178.523529,49.134632,442.896702,504.407979,1016.164511,555.410613,15.874496,1065.428799,4.000000
16.900000,4819467.624177,177.042180,48.688048,438.969003,503.776494,1020.529913,560.401184,15.969001,1069.838296,4.000000
17.000000,4819464.675209,175.583194,48.248992,435.075237,503.112377,1024.856597,565.385344,16.063050,1074.208684,4.000000
17.100000,4819461.740626,174.146028,47.817273,431.215470,502.416291,1029.144899,570.362771,16.156643,1078.540302,4.000000
17.200000,4819458.820415,172.730153,47.392706,427.389744,501.688892,1033.395156,575.333153,16.249781,1082.833491,4.000000
17.300000,4819455.914565,171.335057,46.975111,423.598086,500.930830,1037.607705,580.296183,16.342464,1087.088591,4.000000
17.400000,4819453.023060,169.960240,46.564311,419.840501,500.142750,1041.782884,585.251561,16.434691,1091.305944,4.000000
17.500000,4819450.145884,168.605219,46.160138,416.116981,499.325290,1045.921030,590.198992,16.526465,1095.485889,4.000000
17.600000,4819447.283018,167.269524,45.762426,412.427498,498.479081,1050.022480,595.138189,16.617785,1099.628767,4.000000
17.700000,4819444.434441,165.952697,45.371013,408.772010,497.604747,1054.087570,600.068871,16.708651,1103.734919,4.000000
17.800000,4819441.600133,164.654293,44.985745,405.150459,496.702906,1058.116638,604.990761,16.799065,1107.804685,4.000000
17.900000,4819438.780068,163.373883,44.606469,401.562776,495.774170,1062.110018,609.903590,16.889026,1111.838402,4.000000
18.000000,4819435.974223,162.111045,44.233039,398.008874,494.819141,1066.068046,614.807096,16.978537,1115.836410,4.000000
18.100000,4819433.182569,160.865373,43.865310,394.488657,493.838419,1069.991055,619.701020,17.067597,1119.799045,4.000000
18.200000,4819430.405079,159.636471,43.503144,391.002016,492.832593,1073.879379,624.585112,17.156207,1123.726645,4.000000
18.300000,4819427.641722,158.423955,43.146406,387.548829,491.802246,1077.733349,629.459125,17.244368,1127.619544,4.000000
18.400000,4819424.892469,157.227449,42.794964,384.128965,490.747955,1081.553296,634.322820,17.332082,1131.478076,4.000000
18.500000,4819422.157287,156.046590,42.448692,380.742282,489.670288,1085.339549,639.175963,17.419349,1135.302574,4.000000
18.600000,4819419.436141,154.881026,42.107464,377.388630,488.569809,1089.092436,644.018325,17.506169,1139.093369,4.000000
18.700000,4819416.728998,153.730413,41.771162,374.067846,487.447071,1092.812282,648.849682,17.592545,1142.850790,4.000000
18.800000,4819414.035822,152.594418,41.439666,370.779763,486.302623,1096.499414,653.669817,17.678477,1146.575166,4.000000
18.900000,4819411.356574,151.472715,41.112865,367.524203,485.137005,1100.154153,658.478518,17.763966,1150.266821,4.000000
19.000000,4819408.691219,150.364990,40.790647,364.300982,483.950750,1103.776821,663.275578,17.849014,1153.926081,4.000000
19.100000,4819406.039715,149.270935,40.472905,361.109907,482.744385,1107.367736,668.060795,17.933622,1157.553269,4.000000
19.200000,4819403.402024,148.190254,40.159535,357.950780,481.518428,1110.927216,672.833973,18.017790,1161.148704,4.000000
19.300000,4819400.778105,147.122656,39.850435,354.823396,480.273392,1114.455577,677.594919,18.101520,1164.712704,4.000000
19.400000,4819398.167914,146.067859,39.545506,351.727545,479.009781,1117.953132,682.343449,18.184814,1168.245588,4.000000
19.500000,4819395.571411,145.025590,39.244654,348.663009,477.728092,1121.420191,687.079379,18.267672,1171.747668,4.000000
19.600000,4819392.988551,143.995582,38.947785,345.629570,476.428817,1124.857064,691.802535,18.350097,1175.219256,4.000000
19.700000,4819390.419290,142.977576,38.654808,342.626999,475.112438,1128.264057,696.512743,18.432089,1178.660664,4.000000
19.800000,4819387.863582,141.971321,38.365635,339.655067,473.779432,1131.641475,701.209837,18.513650,1182.072197,4.000000
19.900000,4819385.321383,140.976570,38.080181,336.713540,472.430268,1134.989621,705.893655,18.594781,1185.454162,4.000000
20.000000,4819382.792646,139.993087,37.798364,333.802180,471.065408,1138.308793,710.564039,18.675483,1188.806861,4.000000
20.100000,4819380.277324,139.020639,37.520101,330.920746,469.685306,1141.599289,715.220836,18.755759,1192.130595,4.000000
20.200000,4819377.775369,138.059001,37.245315,328.068992,468.290413,1144.861405,719.863897,18.835609,1195.425662,4.000000
20.300000,4819375.286732,137.107953,36.973929,325.246672,466.881167,1148.095433,724.493078,18.915035,1198.692357,4.000000
20.400000,4819372.811366,136.167283,36.705869,322.453535,465.458005,1151.301664,729.108238,18.994039,1201.930973,4.000000
20.500000,4819370.349220,135.236783,36.441063,319.689330,464.021354,1154.480384,733.709243,19.072622,1205.141802,4.000000
20.600000,4819367.900245,134.316250,36.179441,316.953803,462.571635,1157.631879,738.295961,19.150786,1208.325131,4.000000
20.700000,4819365.464391,133.405489,35.920934,314.246697,461.109261,1160.756432,742.868264,19.228532,1211.481245,4.000000
20.800000,4819363.041606,132.504308,35.665476,311.567754,459.634641,1163.854323,747.426029,19.305862,1214.610428,4.000000
20.900000,4819360.631840,131.612522,35.413003,308.916716,458.148174,1166.925830,751.969137,19.382777,1217.712959,4.000000
21.000000,4819358.235041,130.729948,35.163452,306.293323,456.650256,1169.971227,756.497473,19.459280,1220.789118,4.000000
21.100000,4819355.851158,129.856412,34.916761,303.697313,455.141274,1172.990786,761.010925,19.535371,1223.839178,4.000000
21.200000,4819353.480137,128.991741,34.672873,301.128424,453.621610,1175.984779,765.509385,19.611052,1226.863413,4.000000
21.300000,4819351.121926,128.135769,34.431728,298.586394,452.091638,1178.953471,769.992749,19.686325,1229.862092,4.000000
21.400000,4819348.776473,127.288333,34.193270,296.070960,450.551726,1181.897127,774.460918,19.761192,1232.835482,4.000000
21.500000,4819346.443723,126.449275,33.957446,293.581858,449.002238,1184.816010,778.913795,19.835655,1235.783849,4.000000
21.600000,4819344.123624,125.618440,33.724201,291.118826,447.443528,1187.710379,783.351286,19.909714,1238.707454,4.000000
21.700000,4819341.816122,124.795680,33.493485,288.681600,445.875948,1190.580491,787.773302,19.983372,1241.606556,4.000000
21.800000,4819339.521163,123.980847,33.265247,286.269916,444.299840,1193.426599,792.179757,20.056630,1244.481413,4.000000
21.900000,4819337.238692,123.173800,33.039438,283.883512,442.715543,1196.248956,796.570569,20.129490,1247.332279,4.000000
22.000000,4819334.968655,122.374401,32.816010,281.522126,441.123388,1199.047810,800.945656,20.201954,1250.159404,4.000000
22.100000,4819332.710997,121.582513,32.594917,279.185495,439.523701,1201.823408,805.304945,20.274024,1252.963039,4.000000
22.200000,4819330.465664,120.798007,32.376115,276.873357,437.916802,1204.575994,809.648361,20.345701,1255.743428,4.000000
22.300000,4819328.232601,120.020753,32.159558,274.585454,436.303005,1207.305809,813.975834,20.416986,1258.500817,4.000000
22.400000,4819326.011753,119.250628,31.945205,272.321525,434.682618,1210.013091,818.287298,20.487883,1261.235445,4.000000
22.500000,4819323.803064,118.487509,31.733013,270.081311,433.055946,1212.698076,822.582690,20.558392,1263.947552,4.000000
22.600000,4819321.606479,117.731279,31.522943,267.864555,431.423284,1215.360999,826.861948,20.628515,1266.637372,4.000000
22.700000,4819319.421943,116.981822,31.314955,265.671000,429.784924,1218.002089,831.125014,20.698254,1269.305141,4.000000
22.800000,4819317.249400,116.239025,31.109010,263.500391,428.141154,1220.621576,835.371834,20.767610,1271.951087,4.000000
22.900000,4819315.088795,115.502779,30.905072,261.352475,426.492253,1223.219686,839.602355,20.836586,1274.575440,4.000000
23.000000,4819312.940072,114.772977,30.703103,259.226998,424.838498,1225.796641,843.816528,20.905184,1277.178425,4.000000
23.100000,4819310.803175,114.049515,30.503069,257.123710,423.180158,1228.352663,848.014306,20.973404,1279.760265,4.000000
23.200000,4819308.678050,113.332291,30.304935,255.042361,421.517500,1230.887970,852.195645,21.041249,1282.321182,4.000000
23.300000,4819306.564639,112.621207,30.108667,252.982703,419.850782,1233.402778,856.360504,21.108720,1284.861392,4.000000
23.400000,4819304.462887,111.916166,29.914233,250.944490,418.180260,1235.897301,860.508843,21.175820,1287.381112,4.000000
23.500000,4819302.372739,111.217074,29.721600,248.927477,416.506184,1238.371750,864.640627,21.242549,1289.880555,4.000000
23.600000,4819300.294138,110.523838,29.530738,246.931421,414.828800,1240.826333,868.755821,21.308911,1292.359932,4.000000
23.700000,4819298.227030,109.836370,29.341617,244.956081,413.148347,1243.261257,872.854393,21.374906,1294.819451,4.000000
23.800000,4819296.171358,109.154582,29.154207,243.001217,411.465061,1245.676725,876.936315,21.440536,1297.259318,4.000000
